"bdgt_id","dma1_name","chan1_name","client_id","chan1_id","dma1_id","week_id","percent_max","sp_max_h","sp_min_h"
"200_280_10",NULL,NULL,25,200,280,10,NULL,NULL,NULL
"200_280_11",NULL,NULL,25,200,280,11,NULL,NULL,NULL
"200_280_12",NULL,NULL,25,200,280,12,NULL,NULL,NULL
"200_280_13",NULL,NULL,25,200,280,13,NULL,NULL,NULL
"200_280_14",NULL,NULL,25,200,280,14,NULL,NULL,NULL
"200_280_15",NULL,NULL,25,200,280,15,NULL,NULL,NULL
"200_280_16",NULL,NULL,25,200,280,16,NULL,NULL,NULL
"200_280_17",NULL,NULL,25,200,280,17,NULL,NULL,NULL
"200_280_18",NULL,NULL,25,200,280,18,NULL,NULL,NULL
"200_280_19",NULL,NULL,25,200,280,19,NULL,NULL,NULL
"200_280_2",NULL,NULL,25,200,280,2,NULL,NULL,NULL
"200_280_20",NULL,NULL,25,200,280,20,NULL,NULL,NULL
"200_280_21",NULL,NULL,25,200,280,21,NULL,NULL,NULL
"200_280_22",NULL,NULL,25,200,280,22,NULL,NULL,NULL
"200_280_23",NULL,NULL,25,200,280,23,NULL,NULL,NULL
"200_280_24",NULL,NULL,25,200,280,24,NULL,NULL,NULL
"200_280_25",NULL,NULL,25,200,280,25,NULL,NULL,NULL
"200_280_26",NULL,NULL,25,200,280,26,NULL,NULL,NULL
"200_280_27",NULL,NULL,25,200,280,27,NULL,NULL,NULL
"200_280_28",NULL,NULL,25,200,280,28,NULL,NULL,NULL
"200_280_29",NULL,NULL,25,200,280,29,NULL,NULL,NULL
"200_280_3",NULL,NULL,25,200,280,3,NULL,NULL,NULL
"200_280_30",NULL,NULL,25,200,280,30,NULL,NULL,NULL
"200_280_31",NULL,NULL,25,200,280,31,NULL,NULL,NULL
"200_280_32",NULL,NULL,25,200,280,32,NULL,NULL,NULL
"200_280_33",NULL,NULL,25,200,280,33,NULL,NULL,NULL
"200_280_34",NULL,NULL,25,200,280,34,NULL,NULL,NULL
"200_280_35",NULL,NULL,25,200,280,35,NULL,NULL,NULL
"200_280_36",NULL,NULL,25,200,280,36,NULL,NULL,NULL
"200_280_37",NULL,NULL,25,200,280,37,NULL,NULL,NULL
"200_280_38",NULL,NULL,25,200,280,38,NULL,NULL,NULL
"200_280_39",NULL,NULL,25,200,280,39,NULL,NULL,NULL
"200_280_4",NULL,NULL,25,200,280,4,NULL,NULL,NULL
"200_280_40",NULL,NULL,25,200,280,40,NULL,NULL,NULL
"200_280_41",NULL,NULL,25,200,280,41,NULL,NULL,NULL
"200_280_42",NULL,NULL,25,200,280,42,NULL,NULL,NULL
"200_280_43",NULL,NULL,25,200,280,43,NULL,NULL,NULL
"200_280_44",NULL,NULL,25,200,280,44,NULL,NULL,NULL
"200_280_45",NULL,NULL,25,200,280,45,NULL,NULL,NULL
"200_280_46",NULL,NULL,25,200,280,46,NULL,NULL,NULL
"200_280_47",NULL,NULL,25,200,280,47,NULL,NULL,NULL
"200_280_48",NULL,NULL,25,200,280,48,NULL,NULL,NULL
"200_280_49",NULL,NULL,25,200,280,49,NULL,NULL,NULL
"200_280_5",NULL,NULL,25,200,280,5,NULL,NULL,NULL
"200_280_50",NULL,NULL,25,200,280,50,NULL,NULL,NULL
"200_280_51",NULL,NULL,25,200,280,51,NULL,NULL,NULL
"200_280_52",NULL,NULL,25,200,280,52,NULL,NULL,NULL
"200_280_53",NULL,NULL,25,200,280,53,NULL,NULL,NULL
"200_280_6",NULL,NULL,25,200,280,6,NULL,NULL,NULL
"200_280_7",NULL,NULL,25,200,280,7,NULL,NULL,NULL
"200_280_8",NULL,NULL,25,200,280,8,NULL,NULL,NULL
"200_280_9",NULL,NULL,25,200,280,9,NULL,NULL,NULL
"200_281_0",NULL,NULL,25,200,281,0,NULL,NULL,NULL
"200_281_1",NULL,NULL,25,200,281,1,NULL,NULL,NULL
"200_281_10",NULL,NULL,25,200,281,10,NULL,NULL,NULL
"200_281_11",NULL,NULL,25,200,281,11,NULL,NULL,NULL
"200_281_12",NULL,NULL,25,200,281,12,NULL,NULL,NULL
"200_281_13",NULL,NULL,25,200,281,13,NULL,NULL,NULL
"200_281_14",NULL,NULL,25,200,281,14,NULL,NULL,NULL
"200_281_15",NULL,NULL,25,200,281,15,NULL,NULL,NULL
"200_281_16",NULL,NULL,25,200,281,16,NULL,NULL,NULL
"200_281_17",NULL,NULL,25,200,281,17,NULL,NULL,NULL
"200_281_18",NULL,NULL,25,200,281,18,NULL,NULL,NULL
"200_281_19",NULL,NULL,25,200,281,19,NULL,NULL,NULL
"200_281_2",NULL,NULL,25,200,281,2,NULL,NULL,NULL
"200_281_20",NULL,NULL,25,200,281,20,NULL,NULL,NULL
"200_281_21",NULL,NULL,25,200,281,21,NULL,NULL,NULL
"200_281_22",NULL,NULL,25,200,281,22,NULL,NULL,NULL
"200_281_23",NULL,NULL,25,200,281,23,NULL,NULL,NULL
"200_281_24",NULL,NULL,25,200,281,24,NULL,NULL,NULL
"200_281_25",NULL,NULL,25,200,281,25,NULL,NULL,NULL
"200_281_26",NULL,NULL,25,200,281,26,NULL,NULL,NULL
"200_281_27",NULL,NULL,25,200,281,27,NULL,NULL,NULL
"200_281_28",NULL,NULL,25,200,281,28,NULL,NULL,NULL
"200_281_29",NULL,NULL,25,200,281,29,NULL,NULL,NULL
"200_281_3",NULL,NULL,25,200,281,3,NULL,NULL,NULL
"200_281_30",NULL,NULL,25,200,281,30,NULL,NULL,NULL
"200_281_31",NULL,NULL,25,200,281,31,NULL,NULL,NULL
"200_281_32",NULL,NULL,25,200,281,32,NULL,NULL,NULL
"200_281_33",NULL,NULL,25,200,281,33,NULL,NULL,NULL
"200_281_34",NULL,NULL,25,200,281,34,NULL,NULL,NULL
"200_281_35",NULL,NULL,25,200,281,35,NULL,NULL,NULL
"200_281_36",NULL,NULL,25,200,281,36,NULL,NULL,NULL
"200_281_37",NULL,NULL,25,200,281,37,NULL,NULL,NULL
"200_281_38",NULL,NULL,25,200,281,38,NULL,NULL,NULL
"200_281_39",NULL,NULL,25,200,281,39,NULL,NULL,NULL
"200_281_4",NULL,NULL,25,200,281,4,NULL,NULL,NULL
"200_281_40",NULL,NULL,25,200,281,40,NULL,NULL,NULL
"200_281_41",NULL,NULL,25,200,281,41,NULL,NULL,NULL
"200_281_42",NULL,NULL,25,200,281,42,NULL,NULL,NULL
"200_281_43",NULL,NULL,25,200,281,43,NULL,NULL,NULL
"200_281_44",NULL,NULL,25,200,281,44,NULL,NULL,NULL
"200_281_45",NULL,NULL,25,200,281,45,NULL,NULL,NULL
"200_281_46",NULL,NULL,25,200,281,46,NULL,NULL,NULL
"200_281_47",NULL,NULL,25,200,281,47,NULL,NULL,NULL
"200_281_48",NULL,NULL,25,200,281,48,NULL,NULL,NULL
"200_281_49",NULL,NULL,25,200,281,49,NULL,NULL,NULL
"200_281_5",NULL,NULL,25,200,281,5,NULL,NULL,NULL
"200_281_50",NULL,NULL,25,200,281,50,NULL,NULL,NULL
"200_281_51",NULL,NULL,25,200,281,51,NULL,NULL,NULL
"200_281_52",NULL,NULL,25,200,281,52,NULL,NULL,NULL
"200_281_53",NULL,NULL,25,200,281,53,NULL,NULL,NULL
"200_281_6",NULL,NULL,25,200,281,6,NULL,NULL,NULL
"200_281_7",NULL,NULL,25,200,281,7,NULL,NULL,NULL
"200_281_8",NULL,NULL,25,200,281,8,NULL,NULL,NULL
"200_281_9",NULL,NULL,25,200,281,9,NULL,NULL,NULL
"200_282_0",NULL,NULL,25,200,282,0,NULL,NULL,NULL
"200_282_1",NULL,NULL,25,200,282,1,NULL,NULL,NULL
"200_282_10",NULL,NULL,25,200,282,10,NULL,NULL,NULL
"200_282_11",NULL,NULL,25,200,282,11,NULL,NULL,NULL
"200_282_12",NULL,NULL,25,200,282,12,NULL,NULL,NULL
"200_282_13",NULL,NULL,25,200,282,13,NULL,NULL,NULL
"200_282_14",NULL,NULL,25,200,282,14,NULL,NULL,NULL
"200_282_15",NULL,NULL,25,200,282,15,NULL,NULL,NULL
"200_282_16",NULL,NULL,25,200,282,16,NULL,NULL,NULL
"200_282_17",NULL,NULL,25,200,282,17,NULL,NULL,NULL
"200_282_18",NULL,NULL,25,200,282,18,NULL,NULL,NULL
"200_282_19",NULL,NULL,25,200,282,19,NULL,NULL,NULL
"200_282_2",NULL,NULL,25,200,282,2,NULL,NULL,NULL
"200_282_20",NULL,NULL,25,200,282,20,NULL,NULL,NULL
"200_282_21",NULL,NULL,25,200,282,21,NULL,NULL,NULL
"200_282_22",NULL,NULL,25,200,282,22,NULL,NULL,NULL
"200_282_23",NULL,NULL,25,200,282,23,NULL,NULL,NULL
"200_282_24",NULL,NULL,25,200,282,24,NULL,NULL,NULL
"200_282_25",NULL,NULL,25,200,282,25,NULL,NULL,NULL
"200_282_26",NULL,NULL,25,200,282,26,NULL,NULL,NULL
"200_282_27",NULL,NULL,25,200,282,27,NULL,NULL,NULL
"200_282_28",NULL,NULL,25,200,282,28,NULL,NULL,NULL
"200_282_29",NULL,NULL,25,200,282,29,NULL,NULL,NULL
"200_282_3",NULL,NULL,25,200,282,3,NULL,NULL,NULL
"200_282_30",NULL,NULL,25,200,282,30,NULL,NULL,NULL
"200_282_31",NULL,NULL,25,200,282,31,NULL,NULL,NULL
"200_282_32",NULL,NULL,25,200,282,32,NULL,NULL,NULL
"200_282_33",NULL,NULL,25,200,282,33,NULL,NULL,NULL
"200_282_34",NULL,NULL,25,200,282,34,NULL,NULL,NULL
"200_282_35",NULL,NULL,25,200,282,35,NULL,NULL,NULL
"200_282_36",NULL,NULL,25,200,282,36,NULL,NULL,NULL
"200_282_37",NULL,NULL,25,200,282,37,NULL,NULL,NULL
"200_282_38",NULL,NULL,25,200,282,38,NULL,NULL,NULL
"200_282_39",NULL,NULL,25,200,282,39,NULL,NULL,NULL
"200_282_4",NULL,NULL,25,200,282,4,NULL,NULL,NULL
"200_282_40",NULL,NULL,25,200,282,40,NULL,NULL,NULL
"200_282_41",NULL,NULL,25,200,282,41,NULL,NULL,NULL
"200_282_42",NULL,NULL,25,200,282,42,NULL,NULL,NULL
"200_282_43",NULL,NULL,25,200,282,43,NULL,NULL,NULL
"200_282_44",NULL,NULL,25,200,282,44,NULL,NULL,NULL
"200_282_45",NULL,NULL,25,200,282,45,NULL,NULL,NULL
"200_282_46",NULL,NULL,25,200,282,46,NULL,NULL,NULL
"200_282_47",NULL,NULL,25,200,282,47,NULL,NULL,NULL
"200_282_48",NULL,NULL,25,200,282,48,NULL,NULL,NULL
"200_282_49",NULL,NULL,25,200,282,49,NULL,NULL,NULL
"200_282_5",NULL,NULL,25,200,282,5,NULL,NULL,NULL
"200_282_50",NULL,NULL,25,200,282,50,NULL,NULL,NULL
"200_282_51",NULL,NULL,25,200,282,51,NULL,NULL,NULL
"200_282_52",NULL,NULL,25,200,282,52,NULL,NULL,NULL
"200_282_53",NULL,NULL,25,200,282,53,NULL,NULL,NULL
"200_282_6",NULL,NULL,25,200,282,6,NULL,NULL,NULL
"200_282_7",NULL,NULL,25,200,282,7,NULL,NULL,NULL
"200_282_8",NULL,NULL,25,200,282,8,NULL,NULL,NULL
"200_282_9",NULL,NULL,25,200,282,9,NULL,NULL,NULL
"200_283_0",NULL,NULL,25,200,283,0,NULL,NULL,NULL
"200_283_1",NULL,NULL,25,200,283,1,NULL,NULL,NULL
"200_283_10",NULL,NULL,25,200,283,10,NULL,NULL,NULL
"200_283_11",NULL,NULL,25,200,283,11,NULL,NULL,NULL
"200_283_12",NULL,NULL,25,200,283,12,NULL,NULL,NULL
"200_283_13",NULL,NULL,25,200,283,13,NULL,NULL,NULL
"200_283_14",NULL,NULL,25,200,283,14,NULL,NULL,NULL
"200_283_15",NULL,NULL,25,200,283,15,NULL,NULL,NULL
"200_283_16",NULL,NULL,25,200,283,16,NULL,NULL,NULL
"200_283_17",NULL,NULL,25,200,283,17,NULL,NULL,NULL
"200_283_18",NULL,NULL,25,200,283,18,NULL,NULL,NULL
"200_283_19",NULL,NULL,25,200,283,19,NULL,NULL,NULL
"200_283_2",NULL,NULL,25,200,283,2,NULL,NULL,NULL
"200_283_20",NULL,NULL,25,200,283,20,NULL,NULL,NULL
"200_283_21",NULL,NULL,25,200,283,21,NULL,NULL,NULL
"200_283_22",NULL,NULL,25,200,283,22,NULL,NULL,NULL
"200_283_23",NULL,NULL,25,200,283,23,NULL,NULL,NULL
"200_283_24",NULL,NULL,25,200,283,24,NULL,NULL,NULL
"200_283_25",NULL,NULL,25,200,283,25,NULL,NULL,NULL
"200_283_26",NULL,NULL,25,200,283,26,NULL,NULL,NULL
"200_283_27",NULL,NULL,25,200,283,27,NULL,NULL,NULL
"200_283_28",NULL,NULL,25,200,283,28,NULL,NULL,NULL
"200_283_29",NULL,NULL,25,200,283,29,NULL,NULL,NULL
"200_283_3",NULL,NULL,25,200,283,3,NULL,NULL,NULL
"200_283_30",NULL,NULL,25,200,283,30,NULL,NULL,NULL
"200_283_31",NULL,NULL,25,200,283,31,NULL,NULL,NULL
"200_283_32",NULL,NULL,25,200,283,32,NULL,NULL,NULL
"200_283_33",NULL,NULL,25,200,283,33,NULL,NULL,NULL
"200_283_34",NULL,NULL,25,200,283,34,NULL,NULL,NULL
"200_283_35",NULL,NULL,25,200,283,35,NULL,NULL,NULL
"200_283_36",NULL,NULL,25,200,283,36,NULL,NULL,NULL
"200_283_37",NULL,NULL,25,200,283,37,NULL,NULL,NULL
"200_283_38",NULL,NULL,25,200,283,38,NULL,NULL,NULL
"200_283_39",NULL,NULL,25,200,283,39,NULL,NULL,NULL
"200_283_4",NULL,NULL,25,200,283,4,NULL,NULL,NULL
"200_283_40",NULL,NULL,25,200,283,40,NULL,NULL,NULL
"200_283_41",NULL,NULL,25,200,283,41,NULL,NULL,NULL
"200_283_42",NULL,NULL,25,200,283,42,NULL,NULL,NULL
"200_283_43",NULL,NULL,25,200,283,43,NULL,NULL,NULL
"200_283_44",NULL,NULL,25,200,283,44,NULL,NULL,NULL
"200_283_45",NULL,NULL,25,200,283,45,NULL,NULL,NULL
"200_283_46",NULL,NULL,25,200,283,46,NULL,NULL,NULL
"200_283_47",NULL,NULL,25,200,283,47,NULL,NULL,NULL
"200_283_48",NULL,NULL,25,200,283,48,NULL,NULL,NULL
"200_283_49",NULL,NULL,25,200,283,49,NULL,NULL,NULL
"200_283_5",NULL,NULL,25,200,283,5,NULL,NULL,NULL
"200_283_50",NULL,NULL,25,200,283,50,NULL,NULL,NULL
"200_283_51",NULL,NULL,25,200,283,51,NULL,NULL,NULL
"200_283_52",NULL,NULL,25,200,283,52,NULL,NULL,NULL
"200_283_53",NULL,NULL,25,200,283,53,NULL,NULL,NULL
"200_283_6",NULL,NULL,25,200,283,6,NULL,NULL,NULL
"200_283_7",NULL,NULL,25,200,283,7,NULL,NULL,NULL
"200_283_8",NULL,NULL,25,200,283,8,NULL,NULL,NULL
"200_283_9",NULL,NULL,25,200,283,9,NULL,NULL,NULL
"200_286_0",NULL,NULL,25,200,286,0,NULL,NULL,NULL
"200_286_1",NULL,NULL,25,200,286,1,NULL,NULL,NULL
"200_286_10",NULL,NULL,25,200,286,10,NULL,NULL,NULL
"200_286_11",NULL,NULL,25,200,286,11,NULL,NULL,NULL
"200_286_12",NULL,NULL,25,200,286,12,NULL,NULL,NULL
"200_286_13",NULL,NULL,25,200,286,13,NULL,NULL,NULL
"200_286_14",NULL,NULL,25,200,286,14,NULL,NULL,NULL
"200_286_15",NULL,NULL,25,200,286,15,NULL,NULL,NULL
"200_286_16",NULL,NULL,25,200,286,16,NULL,NULL,NULL
"200_286_17",NULL,NULL,25,200,286,17,NULL,NULL,NULL
"200_286_18",NULL,NULL,25,200,286,18,NULL,NULL,NULL
"200_286_19",NULL,NULL,25,200,286,19,NULL,NULL,NULL
"200_286_2",NULL,NULL,25,200,286,2,NULL,NULL,NULL
"200_286_20",NULL,NULL,25,200,286,20,NULL,NULL,NULL
"200_286_21",NULL,NULL,25,200,286,21,NULL,NULL,NULL
"200_286_22",NULL,NULL,25,200,286,22,NULL,NULL,NULL
"200_286_23",NULL,NULL,25,200,286,23,NULL,NULL,NULL
"200_286_24",NULL,NULL,25,200,286,24,NULL,NULL,NULL
"200_286_25",NULL,NULL,25,200,286,25,NULL,NULL,NULL
"200_286_26",NULL,NULL,25,200,286,26,NULL,NULL,NULL
"200_286_27",NULL,NULL,25,200,286,27,NULL,NULL,NULL
"200_286_28",NULL,NULL,25,200,286,28,NULL,NULL,NULL
"200_286_29",NULL,NULL,25,200,286,29,NULL,NULL,NULL
"200_286_3",NULL,NULL,25,200,286,3,NULL,NULL,NULL
"200_286_30",NULL,NULL,25,200,286,30,NULL,NULL,NULL
"200_286_31",NULL,NULL,25,200,286,31,NULL,NULL,NULL
"200_286_32",NULL,NULL,25,200,286,32,NULL,NULL,NULL
"200_286_33",NULL,NULL,25,200,286,33,NULL,NULL,NULL
"200_286_34",NULL,NULL,25,200,286,34,NULL,NULL,NULL
"200_286_35",NULL,NULL,25,200,286,35,NULL,NULL,NULL
"200_286_36",NULL,NULL,25,200,286,36,NULL,NULL,NULL
"200_286_37",NULL,NULL,25,200,286,37,NULL,NULL,NULL
"200_286_38",NULL,NULL,25,200,286,38,NULL,NULL,NULL
"200_286_39",NULL,NULL,25,200,286,39,NULL,NULL,NULL
"200_286_4",NULL,NULL,25,200,286,4,NULL,NULL,NULL
"200_286_40",NULL,NULL,25,200,286,40,NULL,NULL,NULL
"200_286_41",NULL,NULL,25,200,286,41,NULL,NULL,NULL
"200_286_42",NULL,NULL,25,200,286,42,NULL,NULL,NULL
"200_286_43",NULL,NULL,25,200,286,43,NULL,NULL,NULL
"200_286_44",NULL,NULL,25,200,286,44,NULL,NULL,NULL
"200_286_45",NULL,NULL,25,200,286,45,NULL,NULL,NULL
"200_286_46",NULL,NULL,25,200,286,46,NULL,NULL,NULL
"200_286_47",NULL,NULL,25,200,286,47,NULL,NULL,NULL
"200_286_48",NULL,NULL,25,200,286,48,NULL,NULL,NULL
"200_286_49",NULL,NULL,25,200,286,49,NULL,NULL,NULL
"200_286_5",NULL,NULL,25,200,286,5,NULL,NULL,NULL
"200_286_50",NULL,NULL,25,200,286,50,NULL,NULL,NULL
"200_286_51",NULL,NULL,25,200,286,51,NULL,NULL,NULL
"200_286_52",NULL,NULL,25,200,286,52,NULL,NULL,NULL
"200_286_53",NULL,NULL,25,200,286,53,NULL,NULL,NULL
"200_286_6",NULL,NULL,25,200,286,6,NULL,NULL,NULL
"200_286_7",NULL,NULL,25,200,286,7,NULL,NULL,NULL
"200_286_8",NULL,NULL,25,200,286,8,NULL,NULL,NULL
"200_286_9",NULL,NULL,25,200,286,9,NULL,NULL,NULL
"200_287_0",NULL,NULL,25,200,287,0,NULL,NULL,NULL
"200_287_1",NULL,NULL,25,200,287,1,NULL,NULL,NULL
"200_287_10",NULL,NULL,25,200,287,10,NULL,NULL,NULL
"200_287_11",NULL,NULL,25,200,287,11,NULL,NULL,NULL
"200_287_12",NULL,NULL,25,200,287,12,NULL,NULL,NULL
"200_287_13",NULL,NULL,25,200,287,13,NULL,NULL,NULL
"200_287_14",NULL,NULL,25,200,287,14,NULL,NULL,NULL
"200_287_15",NULL,NULL,25,200,287,15,NULL,NULL,NULL
"200_287_16",NULL,NULL,25,200,287,16,NULL,NULL,NULL
"200_287_17",NULL,NULL,25,200,287,17,NULL,NULL,NULL
"200_287_18",NULL,NULL,25,200,287,18,NULL,NULL,NULL
"200_287_19",NULL,NULL,25,200,287,19,NULL,NULL,NULL
"200_287_2",NULL,NULL,25,200,287,2,NULL,NULL,NULL
"200_287_20",NULL,NULL,25,200,287,20,NULL,NULL,NULL
"200_287_21",NULL,NULL,25,200,287,21,NULL,NULL,NULL
"200_287_22",NULL,NULL,25,200,287,22,NULL,NULL,NULL
"200_287_23",NULL,NULL,25,200,287,23,NULL,NULL,NULL
"200_287_24",NULL,NULL,25,200,287,24,NULL,NULL,NULL
"200_287_25",NULL,NULL,25,200,287,25,NULL,NULL,NULL
"200_287_26",NULL,NULL,25,200,287,26,NULL,NULL,NULL
"200_287_27",NULL,NULL,25,200,287,27,NULL,NULL,NULL
"200_287_28",NULL,NULL,25,200,287,28,NULL,NULL,NULL
"200_287_29",NULL,NULL,25,200,287,29,NULL,NULL,NULL
"200_287_3",NULL,NULL,25,200,287,3,NULL,NULL,NULL
"200_287_30",NULL,NULL,25,200,287,30,NULL,NULL,NULL
"200_287_31",NULL,NULL,25,200,287,31,NULL,NULL,NULL
"200_287_32",NULL,NULL,25,200,287,32,NULL,NULL,NULL
"200_287_33",NULL,NULL,25,200,287,33,NULL,NULL,NULL
"200_287_34",NULL,NULL,25,200,287,34,NULL,NULL,NULL
"200_287_35",NULL,NULL,25,200,287,35,NULL,NULL,NULL
"200_287_36",NULL,NULL,25,200,287,36,NULL,NULL,NULL
"200_287_37",NULL,NULL,25,200,287,37,NULL,NULL,NULL
"200_287_38",NULL,NULL,25,200,287,38,NULL,NULL,NULL
"200_287_39",NULL,NULL,25,200,287,39,NULL,NULL,NULL
"200_287_4",NULL,NULL,25,200,287,4,NULL,NULL,NULL
"200_287_40",NULL,NULL,25,200,287,40,NULL,NULL,NULL
"200_287_41",NULL,NULL,25,200,287,41,NULL,NULL,NULL
"200_287_42",NULL,NULL,25,200,287,42,NULL,NULL,NULL
"200_287_43",NULL,NULL,25,200,287,43,NULL,NULL,NULL
"200_287_44",NULL,NULL,25,200,287,44,NULL,NULL,NULL
"200_287_45",NULL,NULL,25,200,287,45,NULL,NULL,NULL
"200_287_46",NULL,NULL,25,200,287,46,NULL,NULL,NULL
"200_287_47",NULL,NULL,25,200,287,47,NULL,NULL,NULL
"200_287_48",NULL,NULL,25,200,287,48,NULL,NULL,NULL
"200_287_49",NULL,NULL,25,200,287,49,NULL,NULL,NULL
"200_287_5",NULL,NULL,25,200,287,5,NULL,NULL,NULL
"200_287_50",NULL,NULL,25,200,287,50,NULL,NULL,NULL
"200_287_51",NULL,NULL,25,200,287,51,NULL,NULL,NULL
"200_287_52",NULL,NULL,25,200,287,52,NULL,NULL,NULL
"200_287_53",NULL,NULL,25,200,287,53,NULL,NULL,NULL
"200_287_6",NULL,NULL,25,200,287,6,NULL,NULL,NULL
"200_287_7",NULL,NULL,25,200,287,7,NULL,NULL,NULL
"200_287_8",NULL,NULL,25,200,287,8,NULL,NULL,NULL
"200_287_9",NULL,NULL,25,200,287,9,NULL,NULL,NULL
"200_29_0",NULL,NULL,25,200,29,0,NULL,NULL,NULL
"200_29_1",NULL,NULL,25,200,29,1,NULL,NULL,NULL
"200_29_10",NULL,NULL,25,200,29,10,NULL,NULL,NULL
"200_29_11",NULL,NULL,25,200,29,11,NULL,NULL,NULL
"200_29_12",NULL,NULL,25,200,29,12,NULL,NULL,NULL
"200_29_13",NULL,NULL,25,200,29,13,NULL,NULL,NULL
"200_29_14",NULL,NULL,25,200,29,14,NULL,NULL,NULL
"200_29_15",NULL,NULL,25,200,29,15,NULL,NULL,NULL
"200_29_16",NULL,NULL,25,200,29,16,NULL,NULL,NULL
"200_29_17",NULL,NULL,25,200,29,17,NULL,NULL,NULL
"200_29_18",NULL,NULL,25,200,29,18,NULL,NULL,NULL
"200_29_19",NULL,NULL,25,200,29,19,NULL,NULL,NULL
"200_29_2",NULL,NULL,25,200,29,2,NULL,NULL,NULL
"200_29_20",NULL,NULL,25,200,29,20,NULL,NULL,NULL
"200_29_21",NULL,NULL,25,200,29,21,NULL,NULL,NULL
"200_29_22",NULL,NULL,25,200,29,22,NULL,NULL,NULL
"200_29_23",NULL,NULL,25,200,29,23,NULL,NULL,NULL
"200_29_24",NULL,NULL,25,200,29,24,NULL,NULL,NULL
"200_29_25",NULL,NULL,25,200,29,25,NULL,NULL,NULL
"200_29_26",NULL,NULL,25,200,29,26,NULL,NULL,NULL
"200_29_27",NULL,NULL,25,200,29,27,NULL,NULL,NULL
"200_29_28",NULL,NULL,25,200,29,28,NULL,NULL,NULL
"200_29_29",NULL,NULL,25,200,29,29,NULL,NULL,NULL
"200_29_3",NULL,NULL,25,200,29,3,NULL,NULL,NULL
"200_29_30",NULL,NULL,25,200,29,30,NULL,NULL,NULL
"200_29_31",NULL,NULL,25,200,29,31,NULL,NULL,NULL
"200_29_32",NULL,NULL,25,200,29,32,NULL,NULL,NULL
"200_29_33",NULL,NULL,25,200,29,33,NULL,NULL,NULL
"200_29_34",NULL,NULL,25,200,29,34,NULL,NULL,NULL
"200_29_35",NULL,NULL,25,200,29,35,NULL,NULL,NULL
"200_29_36",NULL,NULL,25,200,29,36,NULL,NULL,NULL
"200_29_37",NULL,NULL,25,200,29,37,NULL,NULL,NULL
"200_29_38",NULL,NULL,25,200,29,38,NULL,NULL,NULL
"200_29_39",NULL,NULL,25,200,29,39,NULL,NULL,NULL
"200_29_4",NULL,NULL,25,200,29,4,NULL,NULL,NULL
"200_29_40",NULL,NULL,25,200,29,40,NULL,NULL,NULL
"200_29_41",NULL,NULL,25,200,29,41,NULL,NULL,NULL
"200_29_42",NULL,NULL,25,200,29,42,NULL,NULL,NULL
"200_29_43",NULL,NULL,25,200,29,43,NULL,NULL,NULL
"200_29_44",NULL,NULL,25,200,29,44,NULL,NULL,NULL
"200_29_45",NULL,NULL,25,200,29,45,NULL,NULL,NULL
"200_29_46",NULL,NULL,25,200,29,46,NULL,NULL,NULL
"200_29_47",NULL,NULL,25,200,29,47,NULL,NULL,NULL
"200_29_48",NULL,NULL,25,200,29,48,NULL,NULL,NULL
"200_29_49",NULL,NULL,25,200,29,49,NULL,NULL,NULL
"200_29_5",NULL,NULL,25,200,29,5,NULL,NULL,NULL
"200_29_50",NULL,NULL,25,200,29,50,NULL,NULL,NULL
"200_29_51",NULL,NULL,25,200,29,51,NULL,NULL,NULL
"200_29_52",NULL,NULL,25,200,29,52,NULL,NULL,NULL
"200_29_53",NULL,NULL,25,200,29,53,NULL,NULL,NULL
"200_29_6",NULL,NULL,25,200,29,6,NULL,NULL,NULL
"200_29_7",NULL,NULL,25,200,29,7,NULL,NULL,NULL
"200_29_8",NULL,NULL,25,200,29,8,NULL,NULL,NULL
"200_29_9",NULL,NULL,25,200,29,9,NULL,NULL,NULL
"200_2_0",NULL,NULL,25,200,2,0,NULL,NULL,NULL
"200_2_1",NULL,NULL,25,200,2,1,NULL,NULL,NULL
"200_2_10",NULL,NULL,25,200,2,10,NULL,NULL,NULL
"200_2_11",NULL,NULL,25,200,2,11,NULL,NULL,NULL
"200_2_12",NULL,NULL,25,200,2,12,NULL,NULL,NULL
"200_2_13",NULL,NULL,25,200,2,13,NULL,NULL,NULL
"200_2_14",NULL,NULL,25,200,2,14,NULL,NULL,NULL
"200_2_15",NULL,NULL,25,200,2,15,NULL,NULL,NULL
"200_2_16",NULL,NULL,25,200,2,16,NULL,NULL,NULL
"200_2_17",NULL,NULL,25,200,2,17,NULL,NULL,NULL
"200_2_18",NULL,NULL,25,200,2,18,NULL,NULL,NULL
"200_2_19",NULL,NULL,25,200,2,19,NULL,NULL,NULL
"200_2_2",NULL,NULL,25,200,2,2,NULL,NULL,NULL
"200_2_20",NULL,NULL,25,200,2,20,NULL,NULL,NULL
"200_2_21",NULL,NULL,25,200,2,21,NULL,NULL,NULL
"200_2_22",NULL,NULL,25,200,2,22,NULL,NULL,NULL
"200_2_23",NULL,NULL,25,200,2,23,NULL,NULL,NULL
"200_2_24",NULL,NULL,25,200,2,24,NULL,NULL,NULL
"200_2_25",NULL,NULL,25,200,2,25,NULL,NULL,NULL
"200_2_26",NULL,NULL,25,200,2,26,NULL,NULL,NULL
"200_2_27",NULL,NULL,25,200,2,27,NULL,NULL,NULL
"200_2_28",NULL,NULL,25,200,2,28,NULL,NULL,NULL
